,lat,lon
21498,37.54566430908716,127.05021080203016
21506,37.55429185150521,127.02725311865709
21544,37.55514355273522,127.04077284656675
21545,37.55399667526603,127.04131677056154
21546,37.55493203254556,127.03997793722476
21583,37.55379693372722,127.04230311239613
21615,37.55497536575916,127.0406209403118
21643,37.5542805706592,127.03947703426226
21644,37.554279507204015,127.03959736195772
21674,37.55501487732266,127.04010295213811
21685,37.55404370120629,127.0413959148019
21686,37.55440686831012,127.03959188457968
21701,37.55927616862205,127.05049246221093
21732,37.566911430441,127.05657018799982
21733,37.56617814395474,127.05570395498184
21750,37.57275649750223,127.03818270883689
21752,37.57272205178595,127.03778523843609
21760,37.57097714308141,127.0248179531658
21765,37.5703332545713,127.0257591846035
21791,37.55615918492302,127.05061352581107
21793,37.56581197015706,127.0551134697568
21794,37.56419544205876,127.0567204726821
21803,37.55742710801978,127.02984387767918
21807,37.54664170663929,127.04898475639745
21809,37.546764020699776,127.0489917680892
21858,37.56563073951192,127.04721992347108
21859,37.56576253460399,127.03918254262744
21860,37.56645955359644,127.03302787607876
21861,37.56658867985768,127.03194968722406
21862,37.56675607407402,127.03031302744722
21863,37.55002693034112,127.03087620248613
21949,37.56960859118095,127.02619973948237
22007,37.56821801077605,127.02586632189774
22099,37.55763565459313,127.03005414011793
22100,37.55589631709107,127.02646097535136
22104,37.56383787365384,127.03043362247044
22116,37.55844654969601,127.03373030709623
22184,37.54760618867367,127.03697937139772
22185,37.54761500396698,127.03676027100082
22203,37.56409612366647,127.05687876757622
22208,37.57391956226911,127.03807595837787
22209,37.57044460597096,127.0429314739627
22210,37.55816217362708,127.0321740077362
22211,37.56399513673429,127.048305457043
22212,37.56828616912396,127.04577843512116
22215,37.57385590394065,127.03830830137598
22219,37.56956579318486,127.04480768929318
22235,37.56788887480203,127.04601539037996
22238,37.564594302088686,127.028198977616
22240,37.57154010545488,127.03997620484486
22325,37.56138790899094,127.03554560657383
22330,37.56132501063507,127.03574071292336
22332,37.56117452231725,127.03570660167487
22367,37.54972978240059,127.04428518016552
22428,37.55138350211964,127.04406161090132
22429,37.5428888002174,127.06164947739776
22432,37.53977384480627,127.05206957023304
22434,37.55777638102329,127.03391757897138
22437,37.54180735626964,127.04440399846888
22442,37.54197304092425,127.04429038385528
22443,37.542144841865664,127.04446770532785
22446,37.5728629029478,127.03820445205017
22451,37.546887815814806,127.03637173429794
22454,37.54830708406431,127.06549865562104
22455,37.54639782933545,127.0501719318092
22456,37.55393697302248,127.04525192666186
22457,37.56078140258879,127.06815196088716
22469,37.55422220587542,127.02463292351612
22470,37.55488549175192,127.02457991430916
22474,37.55374469374912,127.0212116900558
22475,37.55374637464636,127.02142153524038
22497,37.55372671888668,127.03355890698036
22500,37.55161369415544,127.04459447996594
22503,37.55799190988472,127.03122980006064
22504,37.56899831228777,127.02595490989252
22505,37.55530300843149,127.02210379855224
22506,37.545234599557375,127.0171294695066
22507,37.57018498458016,127.02650491767147
22508,37.56155823617147,127.04938376509028
22551,37.57390740550557,127.03510421003084
22625,37.56625910175107,127.03474641780107
22662,37.56114331972147,127.03517854377928
22664,37.56564581525693,127.04020234346594
22665,37.57023788779583,127.0303493218259
22675,37.56566748641338,127.055293292267
22689,37.56453392320776,127.03429916544248
22690,37.56490230808256,127.0345419451565
22710,37.57005245582808,127.04886391557712
22711,37.56999851376939,127.04848205071671
22739,37.544276080322135,127.03595125463856
22740,37.544019374922776,127.03648124288182
22768,37.5463578226672,127.01855321020008
22769,37.57010073249438,127.02640202010646
22770,37.570293935125896,127.02642827106423
22771,37.57042737894055,127.02567035148984
22783,37.57175402814956,127.0381135914306
22860,37.5450285052769,127.0159263764962
22862,37.5452247076062,127.0155129196081
22863,37.54552393270823,127.015487239178
22926,37.56055434922822,127.06981654467822
22927,37.54266965137096,127.01235449820544
22991,37.57054858056295,127.05187523498124
23046,37.56508569276041,127.0572543282188
23071,37.54538058309079,127.01553488234345
23136,37.566073888829855,127.03752109654224
23178,37.543796415970114,127.03573346350188
23182,37.57496768758223,127.0383494575708
23183,37.56021108611807,127.0412316359126
23184,37.56011910112367,127.0412280666892
23185,37.56003182443941,127.04119107932358
23217,37.54512278438597,127.0647834565012
23236,37.55126157238614,127.04432105495256
23241,37.54627636413178,127.01437720560666
23242,37.546283183393584,127.01419753957558
23256,37.56987953149761,127.05293675367736
23257,37.57055589752719,127.05178586307908
23258,37.571492369564574,127.05054240985314
23359,37.56508173170833,127.05692956398453
23397,37.56465869720122,127.05694948115216
23398,37.56468016155019,127.05747487333002
23415,37.56450896642293,127.0344539768717
23472,37.554380759759226,127.03408563328117
23532,37.55607059951754,127.01977239117356
23533,37.55517276501283,127.01955333958053
23557,37.56102960064391,127.05885857478292
23558,37.551930988345816,127.01939727541922
23563,37.56989471033111,127.0527873005934
23564,37.57130937784118,127.05095180468146
23606,37.57123654591331,127.05097743257816
23609,37.56704237229778,127.04411591354308
23611,37.56649514942349,127.03205547743455
23613,37.54445178079708,127.06448060777656
23614,37.53906252367042,127.0472914062194
23615,37.55082270071865,127.03322717380463
23617,37.56171731750669,127.03896163726274
23618,37.5617734841763,127.03903269306416
23629,37.5500965406487,127.05462791653076
23640,37.560963214935256,127.03559260107038
23693,37.56118278783647,127.05838591754016
23694,37.55553096703385,127.03445039136052
23695,37.544178868141,127.04954429240458
23696,37.54415127761347,127.0497027951988
23699,37.56126910738694,127.03695042037312
23700,37.54370588778151,127.06403843129785
23702,37.54525896346349,127.06138752736248
23703,37.546136017339855,127.05863969013464
23706,37.56939464174378,127.04465157342318
23709,37.54032590717295,127.04957983971929
23711,37.537526026202045,127.05967541652208
23713,37.53780394437116,127.05862758194635
23714,37.53882371419429,127.05504404832818
23715,37.53896755826018,127.05494149648564
23716,37.53885445967143,127.05489404142368
23717,37.538864042895824,127.05488899758004
23718,37.53874322341365,127.05483753076643
23720,37.54175088020275,127.04398933520947
23721,37.54172624475492,127.04420347674926
23768,37.56150653915292,127.0353558099098
23790,37.56590901502308,127.0388335732918
23791,37.56663454874239,127.0392032580884
23792,37.56838232866468,127.04045725604776
23838,37.56078088514359,127.02383378141128
23892,37.56903602767314,127.0538386490097
23893,37.56974490229484,127.05285853570362
23905,37.54051403976732,127.04371615269253
23906,37.539960318697226,127.04381384710034
23957,37.56491725743864,127.03482939751945
23959,37.53991135548248,127.0391489433844
23964,37.56062322442737,127.06939783719996
23999,37.56903195193384,127.05392993200194
24000,37.569738719586056,127.0529837749298
24022,37.561293263054445,127.06677563354008
24023,37.561053498549214,127.06671817596715
24027,37.56101289989034,127.06642739642268
24063,37.54870970760479,127.05850729538716
24064,37.55127560841835,127.0502044920655
24065,37.55162898691113,127.04713025661546
24132,37.55968891564715,127.02400215987052
24156,37.57064835054095,127.0246642830552
24158,37.55899074386918,127.04092507015336
24159,37.55787479459939,127.04076346318546
24166,37.55083228315913,127.05231969957435
24191,37.570889786866175,127.02741197980215
24201,37.57067182399783,127.02482648163006
24202,37.57076703645266,127.0245193403074
24218,37.55151129816651,127.04431177809988
24222,37.54512022582944,127.01607159415532
24287,37.561782769222,127.06108058885889
24293,37.54953256808236,127.05598596249536
24298,37.57158933215476,127.02496642530951
24338,37.56351959784393,127.04182611723137
24339,37.54428964681397,127.0494674747306
24340,37.54407892463436,127.0495606276514
24341,37.54417818427509,127.04957947900569
24342,37.54428933244773,127.0496431663086
24343,37.55103036750502,127.03501219314052
24344,37.541441001490405,127.0508933725711
24345,37.5666350744143,127.03087776691724
24359,37.56461946039928,127.05706768235258
24404,37.54624575056996,127.04403944807784
24407,37.565210374446906,127.04002057574591
24408,37.56524460308652,127.04111276016444
24509,37.548073552502,127.0423337030411
24578,37.561039010368376,127.0357831843256
24579,37.560997515338194,127.03533345509456
24593,37.569971381691495,127.0509039378005
24596,37.57076106178043,127.0500458954179
24602,37.54613695490503,127.01438577023076
24603,37.54614978950858,127.01419484744864
24607,37.5709127407291,127.0500446812547
24610,37.54610560922597,127.01563731114928
24623,37.55477277888179,127.01917921372028
24635,37.54805220541613,127.02141445344614
24641,37.56552051128623,127.05493469577804
24646,37.55438235844607,127.04730714192036
24650,37.56155386152528,127.06286651032327
24743,37.56479528570698,127.03552679099518
24876,37.5671289343117,127.05669879709944
25062,37.56758382934565,127.02923789372603
25063,37.568047722085694,127.0292735531206
25064,37.56795349712906,127.02657278265964
25090,37.53955832687918,127.05518536550214
25109,37.567440146571386,127.02922724409429
25118,37.565446558495786,127.02942966803306
25119,37.56538501997377,127.02783411446968
25128,37.56542773901573,127.02793892481878
25563,37.5670515335219,127.02859760985883
25564,37.5666153792011,127.03011448514452
25565,37.56533511454128,127.02806052684883
25566,37.56529965094448,127.02873198520729
25567,37.565296958184994,127.02794610322108
25571,37.56683016562502,127.02990189830234
25573,37.55379426266534,127.04264264015836
25837,37.549595992032295,127.01234581839933
25838,37.547426596878765,127.01257371029
25839,37.54730564930579,127.01273761751712
25841,37.54003426121525,127.04397757908993
25857,37.567510657669416,127.02928538272393
25869,37.55395030997648,127.03477139949536
25889,37.54941574043109,127.0126387695742
25890,37.54726862378908,127.0125546160244
25891,37.5462202589135,127.01094046194632
25892,37.54587453958417,127.01256914988372
25893,37.54672637248955,127.01363031784244
25894,37.54710984035277,127.01494089328703
25895,37.53794649646709,127.04569945576831
25923,37.56226178277778,127.04162987179564
25926,37.55836746429546,127.04060014215015
25985,37.56707212637508,127.0291975637759
25986,37.56648317363837,127.04322407288464
25987,37.5662542866726,127.04346801810613
26118,37.54868750660374,127.0127218162128
26119,37.54596418719841,127.01256325376131
26120,37.54644519015397,127.0132163502535
26123,37.53989805421617,127.04402578486165
26124,37.53835615864727,127.04389262390626
26125,37.53790284623021,127.04556461380572
26126,37.53905370023853,127.04639838702964
26141,37.54657541297521,127.01360005427192
26142,37.54639217332565,127.01315942277472
26155,37.53869053217959,127.05521822097865
26158,37.54372094237261,127.01436412234926
26159,37.54403331286116,127.01535453436806
26160,37.54475606754651,127.01617906462056
26162,37.54621013524309,127.0448669023856
26163,37.54564326042297,127.04494365355944
26228,37.567886213144654,127.02660880612348
26254,37.5654641492336,127.0299793294066
26404,37.54930350434711,127.01257178122414
26405,37.54798187774187,127.01504223646523
26419,37.5567793469223,127.04079946369689
26420,37.55358730415061,127.0431609047682
26422,37.56421524190597,127.0416355810521
26423,37.56421755120027,127.04182484029356
26424,37.56368087889406,127.04164027441236
26425,37.56289269568386,127.04165115900116
26427,37.56285547677716,127.04184110613734
26428,37.56259659328461,127.04165833356528
26429,37.5620140982096,127.04158406669576
26430,37.56073044580307,127.0412723822498
26576,37.56500836729924,127.0274359724264
26659,37.57373128659346,127.04600526693476
26660,37.57311228258748,127.04520642606477
26671,37.57402463115388,127.04567843793924
26808,37.553292070790384,127.02266145478924
26818,37.55341463536193,127.02477078246756
26825,37.553603864028645,127.02145011218958
27053,37.548606067179975,127.0128464496984
27164,37.55833547323876,127.03863570065668
27165,37.57303424109038,127.0449605614442
27166,37.55941609429228,127.03708504746724
27167,37.55927488972065,127.03720163155155
27168,37.55948495439675,127.0368481362801
27333,37.54746579567769,127.01278695628464
27334,37.54658872766845,127.01380464289127
27335,37.54720089482905,127.0149813810632
27336,37.54807425135223,127.01503224467707
27368,37.540184221422415,127.04405922329263
27389,37.53942080857959,127.0457950403119
27407,37.56556791159161,127.0294564013397
27445,37.57297663641303,127.0452644069936
27487,37.57325263612636,127.04516213318216
27552,37.558483074059545,127.03799131522604
27554,37.55852170727707,127.03863557070088
27645,37.56538405884956,127.02879655322047
27647,37.56708364596371,127.02765349947654
27702,37.57009583774419,127.03778068872636
27734,37.56555366603648,127.0301088521896
27769,37.56015114952137,127.02667638408256
27770,37.56009787832446,127.0264404504747
27772,37.56213955914538,127.0360481667488
27773,37.56593401568736,127.03652402105818
27774,37.56595994114502,127.03628310188816
27776,37.54390545272342,127.04493913109172
27785,37.54204235344145,127.04410372331368
27786,37.561691210426055,127.02514282810291
27788,37.570009834022905,127.03761148426884
27789,37.543708852379055,127.05891888057374
27799,37.543718214769854,127.03634383547416
27805,37.54342612196198,127.0448023630776
27824,37.57078526562224,127.04218826551728
27854,37.552078252050784,127.0258237856937
27881,37.56033313552288,127.0269498961894
27882,37.55972284582072,127.02577941235882
27883,37.542621685209454,127.04457189764793
27939,37.54403856607873,127.03597155879773
28419,37.56013354177914,127.02634446333587
28420,37.5637658272488,127.03620456343256
28438,37.56041563890593,127.02559237417448
28439,37.56019681369031,127.0264692170422
28440,37.56619016840741,127.0365710883123
28441,37.566077362603885,127.03632971853742
28442,37.5660288096577,127.03677967151292
28443,37.56619889503921,127.03634266613416
28444,37.548112586862494,127.04470438221536
28445,37.545313430464375,127.05411727422276
28446,37.54512660233849,127.05421742465076
28447,37.54380162075117,127.05908418594764
28448,37.543295273887736,127.06029421589668
28456,37.54595637204729,127.05187636185572
28457,37.56196842057455,127.02444595957968
28458,37.56179176301108,127.02508327018724
28459,37.55971008919879,127.02561707098894
28460,37.54514465096058,127.04468314202556
28464,37.54791323159054,127.0445068295237
28465,37.54626623876885,127.04472760233452
28478,37.57161086771447,127.03810694144762
28479,37.57078688156077,127.04234945690874
28486,37.5438893352087,127.03638642673958
28487,37.57403978778003,127.03487563840518
28506,37.560775893292345,127.0250723931703
28508,37.56067323509578,127.0239842939789
28510,37.5595987408914,127.0239800184033
28511,37.54337106418807,127.04463584682394
28514,37.5449804354847,127.04488519151782
28559,37.55197185098553,127.02586630711907
29038,37.55297374420799,127.0236968284419
29039,37.552316704799765,127.02544188981196
29040,37.55226832021998,127.02526377290498
29041,37.55110423736001,127.0255579383886
29047,37.54937048676019,127.02600388691538
29093,37.5741298086844,127.03827668185288
29094,37.57422042094613,127.03829733962868
29107,37.567547297109314,127.0517696871988
29133,37.56141034111185,127.04153391533696
29139,37.562775608281065,127.04174730218256
29255,37.57167132027913,127.03768939979498
29256,37.57188973140939,127.03794567470008
29258,37.5726771212097,127.03820682871452
29294,37.56151558014946,127.0644223417744
29295,37.56281333725245,127.05812522027382
29296,37.56199983342536,127.0609884996699
29574,37.55441080795654,127.03900619053536
29575,37.55343603215344,127.03841251553084
29576,37.55841117494968,127.03882957325663
29652,37.55652642501115,127.03839396743544
29653,37.55645681927989,127.0385231479514
29654,37.557887609467286,127.03887494892692
29655,37.55804730472215,127.03898609880498
29664,37.548509003517474,127.05112561447125
29665,37.548581654408586,127.0512626687556
29667,37.54635556254655,127.02545126463504
29670,37.54646216823559,127.02531860580125
29671,37.54665059467204,127.02503718330308
29672,37.54644698116156,127.0250826045146
29673,37.54788343549552,127.02591126661048
29674,37.57009108505447,127.0330059643872
29676,37.57109360902174,127.02673498058616
29707,37.56982217409377,127.03241953416038
29708,37.54743370987982,127.02570295633356
29709,37.54669028221894,127.02523897866732
29711,37.56976959130675,127.0290870798236
29712,37.5700955530009,127.02795896032109
29713,37.57049713708424,127.02651310020973
29714,37.57258074105418,127.03603075323066
29715,37.57253240109494,127.03594089470974
29716,37.57220071620634,127.03502233732571
29717,37.57209861828424,127.03479441351448
29718,37.57188615126567,127.03441337603562
29719,37.57092636844631,127.03304366618616
29731,37.55598706247367,127.03921287891193
29732,37.55653756736524,127.0391180207816
29733,37.55610435645045,127.03930064061396
29734,37.55666085849271,127.03920763477728
29748,37.54410348528767,127.0362075952724
29749,37.54378396030106,127.03614889853348
29750,37.54385601123616,127.03589575371969
29751,37.574209899976864,127.03737747841237
29754,37.57380406468945,127.02681103208135
29757,37.574049034795394,127.03601964058498
29758,37.543692730356256,127.05421236226452
29804,37.573407161037096,127.0401595242184
29837,37.54811305931924,127.02723109423584
29838,37.54541710423354,127.02458481480078
29839,37.57072600586676,127.03391831318508
29841,37.57031744105871,127.0319820954507
29889,37.57042786716036,127.02904008254012
29890,37.570710866767776,127.028047046022
29892,37.56357168659972,127.03129330349677
29893,37.5642889256196,127.02969008669756
29901,37.55746718097675,127.0350441636536
29902,37.55773615501883,127.03541858987096
29995,37.54806303091089,127.02383319178048
29996,37.548050186793965,127.0240372830142
29997,37.547852236942944,127.0238974887466
30100,37.53815266571219,127.0576126209339
30101,37.5385648741622,127.05605586073952
30102,37.54714470314658,127.03632419186778
30103,37.53890282551375,127.05472496684004
30104,37.53920093999648,127.05362769307408
30107,37.53998632198674,127.05059170052536
30116,37.56973505859663,127.04883013916162
30117,37.57286608600371,127.037739840763
30118,37.572836145355154,127.03800524091844
30119,37.54810410779137,127.06252997241282
30173,37.548196252134325,127.06569458953932
30182,37.56610332720822,127.05559018528268
30227,37.5560454101918,127.02677086397232
30228,37.554662697332255,127.02033394708516
30235,37.57391499506269,127.02715540366724
30321,37.573519063079175,127.04021363020075
30352,37.56093407552069,127.0460874317742
30377,37.56187455198886,127.02427798296668
30378,37.56546773004451,127.04158526780876
30379,37.560880942062525,127.06441807927432
30380,37.56121100123768,127.06412194878388
30381,37.5618875373025,127.06096236360882
30386,37.56305307343723,127.05781289815027
30391,37.57400825589349,127.03826146792026
30394,37.54151376164958,127.0195673735018
30426,37.564236407695816,127.06210513615171
30429,37.56053869396604,127.02380691431505
30445,37.571737427820096,127.04431733902446
30453,37.55888291673974,127.02374901472974
30454,37.55804315789494,127.02420814760958
30455,37.5576097696511,127.02454634877692
30456,37.555828911035256,127.02479952705109
30458,37.55664092276841,127.02801002181177
30459,37.57183081133197,127.04438605814391
30569,37.55575885837594,127.02285069590636
30802,37.57183529528073,127.03773866103208
30803,37.571671124501805,127.03792001136324
31006,37.570185936796,127.03766182237742
31007,37.56752854171901,127.0450940823179
31029,37.54496402060922,127.03377542228569
31030,37.54504267435033,127.03355748748751
31035,37.5478143245916,127.02401166032608
31059,37.56545687683529,127.04188059119484
31060,37.554666807886015,127.021437586668
31061,37.56685794336811,127.04407503593168
31062,37.56528274060986,127.04170944994138
31078,37.55751562522963,127.0349627796347
31085,37.55258154154971,127.02496004154804
31086,37.55250954495793,127.0252059393993
31087,37.55242690023016,127.02504982232118
31091,37.553895353808514,127.02080409260644
31118,37.56229413972923,127.03389234585784
31180,37.562965491358526,127.03268055266756
31248,37.555640125864535,127.02498011166402
31249,37.555559062362896,127.02479306841644
31250,37.56668685119588,127.04419878883442
31309,37.5552288832094,127.0198792315002
31366,37.556782119778696,127.01958154142696
31496,37.56436624294692,127.0595255477485
31497,37.55158946383647,127.04377484925811
31498,37.56311046191963,127.05813408850592
31610,37.55751670769803,127.03502002138524
31611,37.5433185375426,127.04670006558425
31612,37.540895336342814,127.05070637863685
31615,37.57424274667822,127.0380893413562
31654,37.56358208603571,127.02436223484092
31773,37.54454775080988,127.01631930191638
31774,37.54727142610787,127.02331932460832
31775,37.56226646805722,127.0481855677188
31776,37.53937030407902,127.05777280628024
31777,37.53943140350321,127.0578194613434
32004,37.56132874926916,127.0352982966153
32025,37.55739926761741,127.03425954880352
32027,37.56477148665606,127.02793430402843
32080,37.54834400659716,127.06028573334912
32086,37.552834941972414,127.02408844886207
32087,37.55291574349022,127.02423743417576
32157,37.56242670848778,127.05946322232334
32280,37.56586202770205,127.04558656774287
32343,37.5584154409471,127.03817277964966
32344,37.559116019341005,127.0369733106364
32345,37.54722361963317,127.01993268269943
32346,37.54691730278154,127.01962524025978
32436,37.56649552448038,127.04453072101516
32591,37.56553660450414,127.04692130159286
32739,37.56597581384734,127.05547804331914
32745,37.53764303562545,127.05955458475074
32803,37.545351110089534,127.04485657898157
32810,37.5578659538181,127.04100737167688
32811,37.5576787282376,127.04097184972612
32812,37.55775476217507,127.0405513557958
33052,37.54699910604785,127.06590588436212
33053,37.54631479389835,127.06550271142108
33054,37.54627586688863,127.06540433353877
33056,37.54617765719191,127.06544736414492
33057,37.5466938184401,127.0657325179112
33058,37.54698969927699,127.06507954119824
33391,37.56577961756791,127.0459252930061
33415,37.54669469319538,127.06494075318426
33416,37.5467691604849,127.06460392435476
33434,37.56620253774167,127.04502155361254
33435,37.56579994932719,127.04610666975296
33498,37.55393004591931,127.04384883677456
33499,37.55721086317786,127.0427046152208
33500,37.5576028461383,127.04201878064056
33702,37.555855709527926,127.03408697529204
33703,37.55833922220155,127.03402530312528
33762,37.56609205903972,127.04520984444768
33779,37.55654544748526,127.03417798179456
33780,37.5569246361535,127.01965914160834
33895,37.56607643019504,127.05562088635604
34122,37.56632529644218,127.04500043772408
34123,37.56635921270298,127.04516807102974
34124,37.56669055026617,127.04459398525006
34228,37.5668805174089,127.03479806149863
34229,37.567218885474354,127.03490700966768
34411,37.56255132896137,127.0375834595495
34628,37.56451208664717,127.03670719186044
34709,37.54628330324316,127.04774544659288
34710,37.546180774371045,127.04772650885684
34711,37.54620489732904,127.04781091296842
34712,37.5463017311188,127.04782823567014
34713,37.546821147133976,127.0481750017571
34762,37.543749216209385,127.05406652091862
34763,37.54404345700341,127.05310218197825
34766,37.5416895830798,127.04870284904965
34866,37.56415763263741,127.03699330374866
35071,37.5625547608074,127.03775034050108
35078,37.56443369278704,127.03009429702794
35079,37.56009982817617,127.0696165480684
35080,37.55998805105748,127.06951981362349
35083,37.56503806376382,127.04110367303214
35084,37.56571065612125,127.03863086431744
35085,37.56519503698511,127.0384005840794
35086,37.56509303788018,127.038464203488
35087,37.56499552665439,127.03828568707432
35088,37.56677976823383,127.03488817353217
35320,37.54209680893791,127.0487707056629
35465,37.56313629547525,127.03728599129532
35466,37.56396011104447,127.03739460928568
35471,37.56723007559448,127.02752776698384
35474,37.56517542200197,127.04171213982292
35520,37.54791462560719,127.02557107866204
35521,37.54804717894421,127.0256376270779
35522,37.54818238031743,127.025622368422
35523,37.54814096673671,127.02578604157932
35524,37.54800948305942,127.02590578757142
35525,37.54792151397272,127.02574639005392
35529,37.54275118779572,127.04906502641502
35531,37.5423967275765,127.04879841432404
35750,37.54314540954277,127.04911809349716
35756,37.55447558302071,127.03913018752615
35762,37.56978911613564,127.0278805687334
35786,37.56367105606012,127.03735140529372
35820,37.54188370377831,127.04333875096056
35892,37.5441833749919,127.05734458902602
35967,37.563947169676666,127.05661869751242
35968,37.56531232460354,127.05498954094
35969,37.56517322103466,127.0548295861676
36011,37.56519285911343,127.05454219330773
36012,37.56549894887275,127.05462773842795
36013,37.56535543078402,127.05446577423804
36018,37.5482122881765,127.01542763797572
36019,37.54808194304403,127.01578950359918
36020,37.54802864155455,127.01601369578188
36021,37.556751963241496,127.01974344704696
36022,37.55597471922414,127.01997671234464
36024,37.56969876156572,127.04843603568578
36029,37.56929268992177,127.03014341929244
36030,37.56946435187309,127.0302772842092
36071,37.56848600556448,127.03023696738832
36072,37.56694110274007,127.03009420887732
36205,37.5673143500197,127.02771987381296
36207,37.5672786404694,127.0279377085396
36250,37.56434405298311,127.05930591962384
36258,37.54250619679608,127.04915426532727
36290,37.56011989470868,127.04122034897236
36295,37.569520590758856,127.02880550876252
36441,37.54266371898595,127.04889932076428
36559,37.5621701970388,127.03568096386392
36561,37.54951149841769,127.02968118626556
36568,37.5639516464941,127.04815883397794
36619,37.57106204585218,127.0266143879726
36620,37.57099198617247,127.0268452318266
36621,37.57010464386246,127.03017978768948
36622,37.57005686473721,127.03051576738804
36623,37.57102707456161,127.03330119653694
36624,37.57260849911668,127.03774677798133
36625,37.57201219933702,127.0376992029095
36626,37.5717889581426,127.03582330960936
36627,37.571549852538446,127.0350851589305
36628,37.57064001883947,127.03370231905772
36629,37.56954819348314,127.03045932533142
36697,37.54405131967764,127.04302223097432
36698,37.54450141794246,127.04321682730895
36699,37.56958809331904,127.0301189023319
36703,37.57058973730951,127.02641734037732
36704,37.5705246286728,127.02665675618172
36719,37.54799091643054,127.02719125764705
36731,37.57086210812814,127.04941131353137
36744,37.56507304918751,127.04181940308489
36783,37.55679886042811,127.02810254730738
36801,37.573666847650536,127.04549930337316
36810,37.54628903154113,127.05012409838156
36812,37.5645171726879,127.05954945126514
36852,37.553704423128856,127.04316973173307
36869,37.56478617123867,127.04789323966432
37096,37.56490363512837,127.02669734493898
37129,37.54062388794232,127.04811116339488
37197,37.54062755945316,127.04809931345594
37199,37.551523484418496,127.04733132078005
37286,37.5452013002365,127.04407333552474
